FRIOL,LUGO,-7.81396120873529,43.0364769554902,102
FRONTERA LA,CUENCA,-2.21688692266667,40.40769313,3
FRUMALES,SEGOVIA,-4.1898426796,41.380124884,5
FUEMBELLIDA,GUADALAJARA,-1.999248336,40.75518956,1
FUENCALIENTE,CIUDAD REAL,-4.473538503,38.47038287,1
FUENLLANA,CIUDAD REAL,-2.9639279665,38.7640476175,4
FUENSALIDA,TOLEDO,-4.20538493644445,40.052839164269,171
FUENTE DE SANTA CRUZ,SEGOVIA,-4.6337078285,41.2130316983333,6
FUENTE EL FRESNO,CIUDAD REAL,-3.8071808926579,39.2393243776316,76
FUENTE EL OLMO DE FUENTIDUEÑA,SEGOVIA,-3.99161537146667,41.382293498,15
FUENTE ENCALADA,ZAMORA,-5.994198624,42.10987815,1
FUENTELENCINA,GUADALAJARA,-2.8754345865,40.5265237833333,6
FUENTELESPINO DE MOYA,CUENCA,-1.46624739533333,39.9226335666667,3
FUENTELSAZ,GUADALAJARA,-1.8309339215,41.073218195,2
FUENTELVIEJO,GUADALAJARA,-2.9974976654,40.52713031,5
FUENTENAVA DE JABAGA,CUENCA,-2.27701939221739,40.1139896217391,23
FUENTENOVILLA,GUADALAJARA,-3.11036654553846,40.3683150446154,13
FUENTEPIÑEL,SEGOVIA,-4.04207366033333,41.39864946,3
FUENTERREBOLLO,SEGOVIA,-3.92855979866667,41.2918425683333,6
FUENTESAUCO DE FUENTIDUEÑA,SEGOVIA,-4.07015869514286,41.4233198314286,14
FUENTESOTO,SEGOVIA,-3.90628400128571,41.4416905957143,7
FUENTIDUEÑA,SEGOVIA,-3.97683502933333,41.4401649844444,9
GALENDE,ZAMORA,-6.68510051346153,42.1116133858974,39
GALLEGOS,SEGOVIA,-3.788527966,41.07272819,1
GARABALLA,CUENCA,-1.38368814933333,39.8301102733333,3
GARCILLAN,SEGOVIA,-4.27024732458824,40.9829827894118,17
GARCIOTUM,TOLEDO,-4.627116226,40.10265413,2
GASCUEÑA,CUENCA,-2.3352715475,40.2109841183333,6
GETAFE,MADRID,-3.67354236074619,40.3134139096447,197
GOMESENDE,OURENSE,-8.10127995568421,42.1833721063158,19
GOMEZSERRACIN,SEGOVIA,-4.29363598833333,41.28836092,6
GONDOMAR,PONTEVEDRA,-8.74972871534736,42.1230445489474,95
GRAJA DE CAMPALBO,CUENCA,-1.28336562166667,39.8962438133333,6
GRAJERA,SEGOVIA,-3.61622089525,41.3724233333333,12
GRANATULA DE CALATRAVA,CIUDAD REAL,-3.70894060641667,38.776608005625,48
GROVE O,PONTEVEDRA,-8.87908530973636,42.4821352049091,110
GUADALAJARA,GUADALAJARA,-3.16051346250636,40.6304537393639,393
GUADALMEZ,CIUDAD REAL,-4.96520717325,38.715384935,16
GUARDA A,PONTEVEDRA,-8.864677692,41.9002061820987,81
GUARDIA LA,TOLEDO,-3.52148527344898,39.7867545263265,49
GUDIÑA A,OURENSE,-7.15747909140625,42.0473208390625,32
GUITIRIZ,LUGO,-7.8819030542985,43.2133498265672,67
GUNTIN,LUGO,-7.66466120555385,42.9017704698462,65
HELECHOSA DE LOS MONTES,BADAJOZ,-4.7909238112,39.333559514,5
HENAREJOS,CUENCA,-1.4934672065,39.86217345,2
HENCHE,GUADALAJARA,-2.704348253,40.71246034,2
HERENCIA,CIUDAD REAL,-3.36084434348,39.3096709881,200
HERMISENDE,ZAMORA,-6.903233787625,41.98312413125,8
HERRERIA,GUADALAJARA,-1.95357806733333,40.8869734633333,3
HINOJOSAS DE CALATRAVA,CIUDAD REAL,-4.14130934755556,38.6096138355556,9
HOMBRADOS,GUADALAJARA,-1.685223702,40.80047677,1
HONTALBILLA,SEGOVIA,-4.10482458863636,41.3396431745455,11
HONTANARES DE ERESMA,SEGOVIA,-4.20499514645,40.982414794,20
HONTOBA,GUADALAJARA,-3.02582050868421,40.4585175205263,19
HORCAJO DE LOS MONTES,CIUDAD REAL,-4.66251647715385,39.3276254023077,26
HORCHE,GUADALAJARA,-3.06589721311765,40.5715292282353,17
HORTEZUELA DE OCEN,GUADALAJARA,-2.414896624,40.95227894,1
HOSPITAL DE ORBIGO,LEON,-5.879695747,42.4600809045,20
HUECAS,TOLEDO,-4.19721401302564,40.0225170858974,39
HUELAMO,CUENCA,-1.804046484,40.29006373,3
HUERGUINA,CUENCA,-1.6100822565,40.037290535,2
HUERTA DE LA OBISPALIA,CUENCA,-2.4740881625,39.9925045383333,6
HUERTA DE VALDECARABANOS,TOLEDO,-3.61609708583333,39.85704479375,24
HUERTA DEL MARQUESADO,CUENCA,-1.6945626986,40.141372558,5
HUERTAHERNANDO,GUADALAJARA,-2.285997256,40.82365071,1
HUERTOS LOS,SEGOVIA,-4.216889512,41.0066368775,4
HUETE,CUENCA,-2.61110871504,40.1622680108,25
HUEVA,GUADALAJARA,-2.969538044,40.4534649983333,6
IGUEÑA,LEON,-6.23139445716667,42.7163809466667,18
ILLANA,GUADALAJARA,-2.98905044395455,40.1807778486364,22
ILLESCAS,TOLEDO,-3.83950837841189,40.137826688259,471
INCIO O,LUGO,-7.37528786526984,42.6771295365079,63
INIESTOLA,GUADALAJARA,-2.369833341,40.9934316,1
INVIERNAS LAS,GUADALAJARA,-2.669726142,40.87211545,1
IRIXO O,OURENSE,-8.13259836828,42.5104474816,50
IRIXOA,A CORUÑA,-8.07843098796774,43.28457365,31
ITUERO Y LAMA,SEGOVIA,-4.37013360084211,40.7835941315789,19
JUARROS DE RIOMOROS,SEGOVIA,-4.316745064,40.9446195233333,6
JUARROS DE VOLTOYA,SEGOVIA,-4.5133041776,41.03033469,5
JUSTEL,ZAMORA,-6.269142858,42.1469020433333,3
LABAJOS,SEGOVIA,-4.52373616025,40.84841787375,8
LABORES LAS,CIUDAD REAL,-3.50695015024138,39.2282929010345,29
LAGUNA DALGA,LEON,-5.746895523,42.3183650428571,14
LAGUNA DE CONTRERAS,SEGOVIA,-4.02088658366667,41.4908940016667,6
LAGUNA DE NEGRILLOS,LEON,-5.65804165440384,42.2360385921154,52
LAGUNA DEL MARQUESADO,CUENCA,-1.671841236,40.17629902,1
LALIN,PONTEVEDRA,-8.12696860713773,42.6683912715868,334
LAMA A,PONTEVEDRA,-8.36975768541667,42.419669625,12
LANCARA,LUGO,-7.34942204343104,42.8497371618965,58
LANDETE,CUENCA,-1.35941187133333,39.9085216683333,24
LANGUILLA,SEGOVIA,-3.422744031,41.4408203575,4
LARACHA A,A CORUÑA,-8.60809950883333,43.2906336075,12
LAROUCO,OURENSE,-7.1582408556,42.348955124,10
LASTRAS DEL POZO,SEGOVIA,-4.32258435708333,40.888781815,12
LASTRILLA LA,SEGOVIA,-4.098245978875,40.96545572625,56
LAXE,A CORUÑA,-9.00744573434615,43.2045070861538,26
LAZA,OURENSE,-7.46277184078571,42.0770541107143,28
LEGANIEL,CUENCA,-2.9988867525,40.206445665,2
LEIRO,OURENSE,-8.14123120376471,42.3662415367647,34
LILLO,TOLEDO,-3.31228661236364,39.7222428357576,33
LLAMAS DE LA RIBERA,LEON,-5.83632371205556,42.6341003422222,18
LLANOS DEL CAUDILLO,CIUDAD REAL,-3.35177878397222,39.1147535316667,36
LOBEIRA,OURENSE,-8.03876062326087,41.9816253804348,23
LOBIOS,OURENSE,-8.08354896425,41.8970828635,40
LOECHES,MADRID,-3.4166320113743,40.3920466705028,179
LOMINCHAR,TOLEDO,-3.96945521354237,40.0883029262712,59
LORANCA DE TAJUÑA,GUADALAJARA,-3.11332089081818,40.4436380363636,11
LOSA LA,SEGOVIA,-4.15733185892308,40.8503088269231,13
LOUSAME,A CORUÑA,-8.83753075542308,42.7714070026923,52
LUBIAN,ZAMORA,-6.895234624,42.0367826842857,21
LUCIANA,CIUDAD REAL,-4.34390567165217,38.9963081608696,23
LUCILLO,LEON,-6.3532629091,42.395473347,10
LUGO,LUGO,-7.49310006604,42.9891001128,25
LUPIANA,GUADALAJARA,-3.062878756,40.60228167875,8
LUYEGO,LEON,-6.217909089,42.3389290021428,14
LUZAGA,GUADALAJARA,-2.44132640275,40.9760750175,4
LUZON,GUADALAJARA,-2.27856893,41.02708766,1
MACEDA,OURENSE,-7.63105169892424,42.2679558612121,66
MADERUELO,SEGOVIA,-3.53384183125,41.4954330875,8
MADRID,MADRID,-3.64803754563982,40.4194960448582,6980
MADRIDEJOS,TOLEDO,-3.53142958737037,39.4828720221693,189
MAGAZ DE CEPEDA,LEON,-6.088000369,42.574661535,2
MAIRE DE CASTROPONCE,ZAMORA,-5.78548946425,42.10978336,4
MAJADAS LAS,CUENCA,-2.008465992,40.298211674,5
MALAGON,CIUDAD REAL,-3.88401789471875,39.181975832125,160
MALPICA DE BERGANTIÑOS,A CORUÑA,-8.80931584981428,43.3001807474286,70
MAÑON,A CORUÑA,-7.72012963827586,43.6874134472414,29
MANTIEL,GUADALAJARA,-2.6749718035,40.62059527,2
MANZANAL DE ARRIBA,ZAMORA,-6.4448907551,41.970183808,10
MANZANAL DE LOS INFANTES,ZAMORA,-6.365787173125,42.06514379375,8
MANZANARES,CIUDAD REAL,-3.37301219693473,39.033122644965,429
MANZANEDA,OURENSE,-7.201267184875,42.2833865429167,24
MANZANEQUE,TOLEDO,-3.7872345781579,39.6397113263158,19
MARANCHON,GUADALAJARA,-2.16079988107692,41.0529005023077,13
MARAZOLEJA,SEGOVIA,-4.3413129906,40.94690216,5
MARAZUELA,SEGOVIA,-4.3483001865,40.97283649,2
MARIANA,CUENCA,-2.11829461746154,40.1728810938461,13
MARIN,PONTEVEDRA,-8.70654434831852,42.3800496457037,135
MARJALIZA,TOLEDO,-3.95491056469231,39.5590917515385,13
MARTIN MIGUEL,SEGOVIA,-4.27613853616667,40.9491640483333,6
MARTIN MUÑOZ DE LA DEHESA,SEGOVIA,-4.692939942,41.0680457726087,23
MARTIN MUÑOZ DE LAS POSADAS,SEGOVIA,-4.60191374133333,40.987696488,15
MARUGAN,SEGOVIA,-4.38777687641667,40.8797970620833,24
MASCARAQUE,TOLEDO,-3.82707207,39.68205259,1
MASEGOSO DE TAJUÑA,GUADALAJARA,-2.6934910634,40.824576114,5
MASIDE,OURENSE,-8.02481338266667,42.4163834172917,48
MATABUENA,SEGOVIA,-3.757616355,41.09873817,3
MATILLA LA,SEGOVIA,-3.8102139843,41.179882806,10
MAZARETE,GUADALAJARA,-2.177310313125,40.9784435925,8
MAZARICOS,A CORUÑA,-8.99187975591765,42.9279190972941,85
MAZUECOS,GUADALAJARA,-3.00328011714286,40.2611869757143,7
MEAÑO,PONTEVEDRA,-8.79673352381538,42.4551018066154,65
MEDINACELI,SORIA,-2.43522287435,41.16083232325,40
MEGINA,GUADALAJARA,-1.868345258,40.6387835,1
MEIS,PONTEVEDRA,-8.71811649742254,42.5113793316901,71
MEJORADA DEL CAMPO,MADRID,-3.48501589784,40.3902104874286,175
MELIDE,A CORUÑA,-8.02307741872222,42.9227345334722,72
MELON,OURENSE,-8.16293227,42.27588293,1
MELQUE DE CERCOS,SEGOVIA,-4.4788204375,41.06069836,2
MEMBIBRE DE LA HOZ,SEGOVIA,-4.091686054,41.44787697,3
MEMBRILLA,CIUDAD REAL,-3.33722550230645,38.9412025864516,62
MENTRIDA,TOLEDO,-4.19166159879012,40.238082982716,81
MERCA A,OURENSE,-7.90131849854546,42.2114886195455,44
MESIA,A CORUÑA,-8.21678652061539,43.0982104133333,39
MESTANZA,CIUDAD REAL,-3.99334781969231,38.4925079025641,39
MEZQUITA A,OURENSE,-7.02873359310526,42.0209019947368,19
MIGUELAÑEZ,SEGOVIA,-4.39263339214286,41.1262879014286,7
MIGUELTURRA,CIUDAD REAL,-3.88723662133831,38.9674448053234,201
MILLANA,GUADALAJARA,-2.58192362975,40.5081894825,4
MILMARCOS,GUADALAJARA,-1.87111100133333,41.0832677933333,3
MIÑO,A CORUÑA,-8.19604619737931,43.357573975977,87
MIÑO DE MEDINACELI,SORIA,-2.525709582375,41.18956147625,8
MOAÑA,PONTEVEDRA,-8.723659458375,42.2875392480469,128
MOCHALES,GUADALAJARA,-2.19025919633333,40.8856668366667,3
MOECHE,A CORUÑA,-7.98474934644444,43.5636296181481,27
MOLEZUELAS DE LA CARBALLEDA,ZAMORA,-6.1830664755,42.083581895,2
MOLINA DE ARAGON,GUADALAJARA,-1.87531450163636,40.844026372,55
MOLINASECA,LEON,-6.49973149157895,42.5351462884211,19
MOMBUEY,ZAMORA,-6.330264998625,42.014880816875,16
MONFERO,A CORUÑA,-8.0115614460339,43.3478498501695,59
MONFORTE DE LEMOS,LUGO,-7.51407354823383,42.5279359116418,201
MONTEDERRAMO,OURENSE,-7.52171192184783,42.2981833963044,46
MONTEJO DE AREVALO,SEGOVIA,-4.66813297554546,41.1418753681818,11
MONTEJO DE LA VEGA DE LA SERREZUELA,SEGOVIA,-3.65446081125,41.54623644,4
MONTERREI,OURENSE,-7.50649530288235,41.9399986917647,34
MONTERROSO,LUGO,-7.81466373857317,42.8096486530488,82
MONTERRUBIO,SEGOVIA,-4.32327705155555,40.8595393988889,9
MONTIEL,CIUDAD REAL,-2.96380914742308,38.7071146473077,26
MORA,TOLEDO,-3.77247360159459,39.6916021078378,148
MORAL DE CALATRAVA,CIUDAD REAL,-3.5851383651282,38.8114499823077,78
MORAL DE HORNUEZ,SEGOVIA,-3.6182698575,41.46333993,2
MORAÑA,PONTEVEDRA,-8.58473140470909,42.5783577765455,55
MORATA DE TAJUÑA,MADRID,-3.4408012761,40.22775690175,80
MORATILLA DE LOS MELEROS,GUADALAJARA,-2.95245439233333,40.504975135,6
MORENILLA,GUADALAJARA,-1.7191477165,40.795735335,2
MOS,PONTEVEDRA,-8.6319113134715,42.1990883663212,193
MOYA,CUENCA,-1.37442459266667,39.9509688322222,9
MOZONCILLO,SEGOVIA,-4.18623146472222,41.1416363677778,36
MUELAS DE LOS CABALLEROS,ZAMORA,-6.348100236,42.1222336075,4
MUGARDOS,A CORUÑA,-8.24387274493617,43.4535495244681,47
MUIÑOS,OURENSE,-7.96076259139024,41.9536056958537,41
MUÑOPEDRO,SEGOVIA,-4.4757512989375,40.87759528125,16
MUÑOVEROS,SEGOVIA,-3.967785008,41.1700259228571,7
MURIAS DE PAREDES,LEON,-6.17560239173333,42.8343215793333,15
MUROS,A CORUÑA,-9.0386736333656,42.7865726024731,93
MUXIA,A CORUÑA,-9.19451247790244,43.0632995187805,82
NARON,A CORUÑA,-8.19135413831974,43.5148214727586,319
NAVA DE LA ASUNCION,SEGOVIA,-4.48434029995385,41.1491955087692,65
NAVAFRIA,SEGOVIA,-3.81908074136364,41.0506572672727,11
NAVALILLA,SEGOVIA,-3.941566175,41.35410775,4
NAVALMANZANO,SEGOVIA,-4.2566973785,41.229740755,2
NAVALPINO,CIUDAD REAL,-4.61993008807143,39.2655409264286,14
NAVARES DE AYUSO,SEGOVIA,-3.6996856946,41.36862696,5
NAVARES DE ENMEDIO,SEGOVIA,-3.728680287,41.3828871933333,3
NAVARES DE LAS CUEVAS,SEGOVIA,-3.750876876,41.41288403,1
NAVAS DE ESTENA,CIUDAD REAL,-4.54158604538462,39.4918009923077,13
NAVAS DE ORO,SEGOVIA,-4.431930508275,41.196313764,40
NAVAS DE RIOFRIO,SEGOVIA,-4.13977725270588,40.8615650976471,17
NAVAS DE SAN ANTONIO,SEGOVIA,-4.33172311773684,40.7585088842105,19
NAVIA DE SUARNA,LUGO,-6.98960810291667,42.9581693645,60
NEDA,A CORUÑA,-8.14135131005556,43.4995867772222,36
NEGREIRA,A CORUÑA,-8.78107751953637,42.9096974331818,110
NEVES AS,PONTEVEDRA,-8.40930547420455,42.1124039293182,44
NIEVA,SEGOVIA,-4.43048149116667,41.0842724475,12
NIGRAN,PONTEVEDRA,-8.8022189993007,42.1392458885315,143
NOBLEJAS,TOLEDO,-3.43097990169136,39.9861055007407,81
NOCEDA DEL BIERZO,LEON,-6.40433834933333,42.697637434,15
NOGAIS AS,LUGO,-7.10091217153488,42.7764356660465,43
NOGUEIRA DE RAMUIN,OURENSE,-7.72175590569492,42.3990626042373,59
NOIA,A CORUÑA,-8.88415153814953,42.7882623463551,107
NOMBELA,TOLEDO,-4.51081796111111,40.14942246,18
NUEVO BAZTAN,MADRID,-3.25683464374419,40.3624913523256,43
NUMANCIA DE LA SAGRA,TOLEDO,-3.8500491276087,40.0792819829348,92
NUÑO GOMEZ,TOLEDO,-4.61582545625,40.11636633,4
OCAÑA,TOLEDO,-3.50870050043802,39.9549216571488,242
OCENTEJO,GUADALAJARA,-2.398249833,40.77026548,1
OENCIA,LEON,-6.98263026123077,42.5451578938462,13
OIA,PONTEVEDRA,-8.86475405893182,42.0334033804546,44
OIMBRA,OURENSE,-7.48398858966667,41.8802596395833,24
OLEIROS,A CORUÑA,-8.34420678170196,43.338543516902,255
OLIVAR EL,GUADALAJARA,-2.73703578,40.602467955,2
OLMEDA DE COBETA,GUADALAJARA,-2.19342790666667,40.84689825,3
OLMEDA DE LA CUESTA,CUENCA,-2.4780915855,40.31328385,2
OLMEDA DE LAS FUENTES,MADRID,-3.20343169555556,40.3627984322222,9
OLMEDILLA DE ELIZ,CUENCA,-2.419652003,40.30308593,1
OLOMBRADA,SEGOVIA,-4.16789542571428,41.4012304871429,21
OMAÑAS LAS,LEON,-5.85245816357143,42.6758894285714,7
ONTIGOLA,TOLEDO,-3.58107203061745,39.9928632281208,149
ONZONILLA,LEON,-5.610734541,42.49368976,1
ORDES,A CORUÑA,-8.40493790715894,43.0874254731126,151
OREA,GUADALAJARA,-1.72470416916667,40.54270651,6
OREJANA,SEGOVIA,-3.777545819375,41.15656797,8
ORGAZ,TOLEDO,-3.89539041478495,39.638954614086,93
OROSO,A CORUÑA,-8.4243655503375,42.98640028175,80
ORTIGOSA DE PESTAÑO,SEGOVIA,-4.39083608775,41.08252284,4
ORTIGOSA DEL MONTE,SEGOVIA,-4.17058210288235,40.83540221,17
ORTIGUEIRA,A CORUÑA,-7.8313062856279,43.6672133331008,129
ORUSCO DE TAJUÑA,MADRID,-3.20685441592,40.2833748944,25
OSSA DE MONTIEL,ALBACETE,-2.8588874375,38.95685937,2
OTERO DE BODAS,ZAMORA,-6.19917284542857,41.9517570571429,7
OTERO DE HERREROS,SEGOVIA,-4.20971518025,40.8127440563889,36
OURENSE,OURENSE,-7.87327746746742,42.3417845977281,537
OUTES,A CORUÑA,-8.9193376496,42.839759848,95
OZA DOS RIOS,A CORUÑA,-8.17253120619298,43.2091022668421,57
PADERNE,A CORUÑA,-8.17155470615385,43.3013310873077,26
PADERNE DE ALLARIZ,OURENSE,-7.74382273343334,42.2794488426667,30
PADRENDA,OURENSE,-8.18270534835714,42.1505330642857,14
PADRON,A CORUÑA,-8.64507729581905,42.7532997227619,105
PAJAREJOS,SEGOVIA,-3.598579019,41.39315099,2
PALACIOS DE LA VALDUERNA,LEON,-5.94830989155556,42.3124815066667,9
PALACIOS DE SANABRIA,ZAMORA,-6.550051944,42.05735139,8
PALACIOS DEL SIL,LEON,-6.42191910423077,42.8656419976923,13
PALAS DE REI,LUGO,-7.87691631127722,42.8876936567327,101
PALAZUELOS DE ERESMA,SEGOVIA,-4.06219951044086,40.9226984490323,93
PALOMEQUE,TOLEDO,-3.96693329278947,40.1253373307895,38
PANTOJA,TOLEDO,-3.83497928755224,40.0391133801493,67
PANTON,LUGO,-7.64503191138806,42.5059813067164,67
PARADA DE SIL,OURENSE,-7.549487067375,42.3624040175,32
PARADELA,LUGO,-7.57442486031579,42.7478152161404,57
PARAMO DEL SIL,LEON,-6.51684903925,42.8095921725,32
PARAMO O,LUGO,-7.52863220669697,42.8258591072727,33
PARDOS,GUADALAJARA,-1.924116123,40.9476449,1
PAREDES DE ESCALONA,TOLEDO,-4.42858919857143,40.20625257,7
PAREJA,GUADALAJARA,-2.68861421614815,40.5471984518518,27
PASTRANA,GUADALAJARA,-2.92309034289286,40.4077271667857,28
PAZOS DE BORBEN,PONTEVEDRA,-8.572641556625,42.266746940625,16
PEDRAFITA DO CEBREIRO,LUGO,-7.07104165694737,42.6973419681579,38
PEDRALBA DE LA PRADERIA,ZAMORA,-6.683417475,41.983304945,6
PEDRAZA,SEGOVIA,-3.8079555966,41.1337906573333,15
PEDREGAL EL,GUADALAJARA,-1.5799622395,40.777437025,2
PEDRO MUÑOZ,CIUDAD REAL,-2.94652441464444,39.3945891907407,135
PELAHUSTAN,TOLEDO,-4.59409880877778,40.1721716288889,9
PELAYOS DEL ARROYO,SEGOVIA,-3.962656674,41.053778618,5
PEÑALVER,GUADALAJARA,-2.90077787,40.55715585,2
PEQUE,ZAMORA,-6.274840714,42.07056152,1
PERALEJA LA,CUENCA,-2.5540345845,40.2362015016667,6
PERALEJOS DE LAS TRUCHAS,GUADALAJARA,-1.91216663614286,40.5786592471429,7
PERALES DE TAJUÑA,MADRID,-3.35523771984314,40.2306529588235,51
PERALVECHE,GUADALAJARA,-2.479194272,40.615426995,2
PERANZANES,LEON,-6.63181212816667,42.8641388316667,6
PEREIRO DE AGUIAR O,OURENSE,-7.79210292497248,42.3371008263303,109
PEROSILLO,SEGOVIA,-4.142431051,41.39169553,1
PEROXA A,OURENSE,-7.79188605897778,42.44889616,45
PETIN,OURENSE,-7.10888689994118,42.3714056517647,17
PEZUELA DE LAS TORRES,MADRID,-3.16048661728571,40.4074172038095,21
PIAS,ZAMORA,-6.99872437516667,42.0812402416667,6
PICON,CIUDAD REAL,-4.05950629542857,39.0553298428571,21
PIEDRABUENA,CIUDAD REAL,-4.21340681142748,39.0463544374046,131
PINAREJOS,SEGOVIA,-4.28340890883333,41.2569801458333,12
PINARNEGRILLO,SEGOVIA,-4.200921547,41.1950328233333,3
PINEDA DE GIGUELA,CUENCA,-2.540304247,40.08320366,2
PINILLA DE MOLINA,GUADALAJARA,-1.887860241,40.6800975,2
PINO O,A CORUÑA,-8.27586819483333,42.9599485208333,24
PIÑOR,OURENSE,-8.00642659540476,42.5100206335714,42
PINTO,MADRID,-3.68080065530693,40.259774749703,101
PIOZ,GUADALAJARA,-3.16263065866667,40.4600517816667,6
PIQUERAS,GUADALAJARA,-1.722108651,40.6630357,1
POBLADURA DE PELAYO GARCIA,LEON,-5.682232554625,42.3014310908333,24
POBLADURA DEL VALLE,ZAMORA,-5.74083702122222,42.1006613133333,9
POBLETE,CIUDAD REAL,-3.97970477007843,38.9348891645098,51
POBO DE DUEÑAS EL,GUADALAJARA,-1.638570973,40.779344064,5
POBRA DE TRIVES A,OURENSE,-7.26707432075,42.3341078511111,36
POBRA DO BROLLON A,LUGO,-7.37770644274074,42.5583544896296,54
POBRA DO CARAMIÑAL A,A CORUÑA,-8.94511147429787,42.6065016838298,94
POIO,PONTEVEDRA,-8.68797889952713,42.4329978760465,129
PONFERRADA,LEON,-6.60310570924515,42.5486698065608,567
PONTE CALDELAS,PONTEVEDRA,-8.50768264125,42.39289776,4
PONTEAREAS,PONTEVEDRA,-8.520481749,42.1703855066667,9
PONTECESO,A CORUÑA,-8.89150341265823,43.2559943163291,79
PONTECESURES,PONTEVEDRA,-8.6527898972,42.71767236,20
PONTEDEUME,A CORUÑA,-8.1648711812647,43.4000264773529,68
PONTEDEVA,OURENSE,-8.15398704945454,42.1735753318182,11
PONTES DE GARCIA RODRIGUEZ AS,A CORUÑA,-7.87331465911719,43.448315601875,128
PONTEVEDRA,PONTEVEDRA,-8.63498864235531,42.4307902525641,546
PORQUEIRA,OURENSE,-7.8468843226,42.0193144795,20
PORRIÑO O,PONTEVEDRA,-8.62313568719826,42.1315848882216,343
PORTALRUBIO DE GUADAMEJUD,CUENCA,-2.606168761,40.27049826,1
PORTAS,PONTEVEDRA,-8.66876521197297,42.5676772113513,37
PORTILLA,CUENCA,-2.08159308966667,40.2919493233333,3
PORTILLO DE TOLEDO,TOLEDO,-4.23205133722917,40.067464228125,48
PORTO,ZAMORA,-6.905675817,42.1628735333333,3
PORTO DO SON,A CORUÑA,-8.98830000945872,42.7062803198165,109
PORTOMARIN,LUGO,-7.67352027903704,42.8189326455556,54
PORZUNA,CIUDAD REAL,-4.19065709788349,39.2024736700971,103
POZO DE GUADALAJARA,GUADALAJARA,-3.18273299655556,40.4989839244444,9
POZUELO DE CALATRAVA,CIUDAD REAL,-3.83075458027907,38.9037536664341,129
POZUELO DEL PARAMO,LEON,-5.76290015688889,42.1555800277778,9
POZUELO DEL REY,MADRID,-3.31647154192857,40.3644763521429,14
POZUELOS DE CALATRAVA LOS,CIUDAD REAL,-4.19608969225,38.926583905,16
PRADALES,SEGOVIA,-3.688566925,41.4477418218182,11
PRADENA,SEGOVIA,-3.69041326877273,41.1462857772727,22
PRADOS REDONDOS,GUADALAJARA,-1.80312889766667,40.7932670833333,3
PRAT DE LLOBREGAT EL,BARCELONA,2.13682634459459,41.3133865356757,37
PRIARANZA DEL BIERZO,LEON,-6.67235351892857,42.508323195,14
PRIEGO,CUENCA,-2.31748164933333,40.4447539144444,18
PUEBLA DE DON RODRIGO,CIUDAD REAL,-4.56883210605,39.06619241925,40
PUEBLA DE MONTALBAN LA,TOLEDO,-4.3779524999375,39.836189570625,16
PUEBLA DE PEDRAZA,SEGOVIA,-3.89496263266667,41.2033410266667,3
PUEBLA DE SANABRIA,ZAMORA,-6.62202189590698,42.0511129213954,43
PUEBLA DEL PRINCIPE,CIUDAD REAL,-2.92384114213333,38.554872054,15
PUENTE DE DOMINGO FLOREZ,LEON,-6.799626849,42.40332144,1
PUERTO LAPICE,CIUDAD REAL,-3.557749331,39.27854767,1
PUERTOLLANO,CIUDAD REAL,-4.10611869311399,38.6813167276166,386
PUNXIN,OURENSE,-8.00889952788235,42.3711235182353,17
QUERO,TOLEDO,-3.23959941475926,39.5132982737037,54
QUINTANA DEL CASTILLO,LEON,-6.02508887946154,42.6506883542308,26
QUINTANA DEL MARCO,LEON,-5.8543454485,42.200458705,4
QUINTANA Y CONGOSTO,LEON,-6.041739153,42.2603695090909,11
QUIROGA,LUGO,-7.23483994979348,42.4744611427174,92
RAIRIZ DE VEIGA,OURENSE,-7.85355331044118,42.095355715,34
RAMIRAS,OURENSE,-8.03447691471795,42.1805623492308,39
RAPARIEGOS,SEGOVIA,-4.66039817392308,41.0904671284615,13
REAL SITIO DE SAN ILDEFONSO,SEGOVIA,-4.01195502938333,40.899198609,60
REBOLLO,SEGOVIA,-3.8530160605,41.1882020025,4
RECAS,TOLEDO,-4.00356588411628,40.0525922458915,129
REDONDELA,PONTEVEDRA,-8.62626721058928,42.2762749829762,168
REGUERAS DE ARRIBA,LEON,-5.86471725633333,42.2974280966667,3
RENERA,GUADALAJARA,-3.0099951855,40.49053123,6
REQUEJO,ZAMORA,-6.7606327106875,42.032951913125,16
RETUERTA DEL BULLAQUE,CIUDAD REAL,-4.25232124669388,39.4323172570408,98
RIAGUAS DE SAN BARTOLOME,SEGOVIA,-3.851703257,41.30560019,2
RIANXO,A CORUÑA,-8.79862459140816,42.6698048518367,98
RIAZA,SEGOVIA,-3.46334017472857,41.2829085778571,70
RIBA DE SAELICES,GUADALAJARA,-2.296689661,40.89180842,5
RIBADAVIA,OURENSE,-8.12968021835088,42.2989555494737,57
RIBADUMIA,PONTEVEDRA,-8.76349251513157,42.5111965726316,76
RIBAS DE SIL,LUGO,-7.29911203637931,42.4430215258621,29
RIBEIRA,A CORUÑA,-9.00495735823077,42.5601926230342,234
RIBOTA,SEGOVIA,-3.42420841666667,41.3567209766667,3
RIEGO DE LA VEGA,LEON,-5.98040661,42.379807485,26
RIELLO,LEON,-6.00698141190909,42.7888500636364,44
RILLO DE GALLO,GUADALAJARA,-1.92761195333333,40.87196166,3
RIOFRIO DE RIAZA,SEGOVIA,-3.45143180733333,41.24444567,3
RIONEGRO DEL PUENTE,ZAMORA,-6.23890472593333,42.0061111166667,15
RIOS,OURENSE,-7.28117052168889,41.9700848053333,45
