28SP92,865,SUBTERRANEO,3,0,9,2,315,0,19,0.646341463,0.4,0.810810811,0.826086957,0.666666667,0.5,0.383745296,Maintenance Required
13C837,265,CASETA,1,8,10,4,400,0,23,0.646341463,0.4,0.769230769,1,0.666666667,0.5,0.379880765,Maintenance Required
28S828,951,SUBTERRANEO,3,8,10,2,400,100,24,0.646341463,0.4,0.882352941,0.051020408,0.333333333,0.25,0.37920165,Maintenance Required
28CQ96,834,EDIFICIO,3,16,0,2,400,250,9,0.646341463,0.6,0.6,0.826086957,0.666666667,0.75,0.378432374,Regulatory Check
36S407,1319,SUBTERRANEO,3,16,18,0,400,315,14.5,0.646341463,0.6,0.882352941,1,0.666666667,0.5,0.377147589,Regulatory Check
28SH60,501,SUBTERRANEO,3,16,0,2,400,0,20,0.646341463,0.6,0.833333333,0.826086957,0.666666667,0.5,0.376578856,Maintenance Required
45C353,351,CASETA,1,6,10,2,400,160,9,0.646341463,0.4,0.882352941,1,0.666666667,0.75,0.376378307,No action Required
28C846,391,CASETA,3,0,0,4,315,0,23,0.646341463,0.416666667,0.416666667,0.826086957,0.666666667,0.5,0.372652654,No action Required
13CH69,719,CASETA,3,8,10,2,400,315,12.5,0.646341463,0.4,0.882352941,1,0.666666667,0.5,0.371459579,Regulatory Check
45CL68,404,CASETA,2,16,13,3,400,0,13,0.646341463,0.4,0.625,1,0.666666667,0.5,0.369993443,No action Required
28CCH2,395,CASETA,1,8,4,2,250,250,7,0.646341463,0.4,0.810810811,1,0.666666667,0.75,0.369197034,No action Required
28SNQ2,454,SUBTERRANEO,1,8,18,2,400,0,18,0.646341463,0.416666667,0.933333333,0.333333333,0.666666667,0.5,0.36792074,No action Required
13CEF6,180,CASETA,3,8,0,2,400,315,18,0.646341463,0.416666667,0.882352941,1,0.666666667,0.75,0.367417022,No action Required
40C469,814,CASETA,3,16,10,2,400,0,47,0.646341463,0.4,0.933333333,1,0.333333333,0.25,0.366603392,No action Required
28CM84,400,CASETA,3,0,0,2,315,100,45.5,0.646341463,0.416666667,0.810810811,0.826086957,0.666666667,0.5,0.36631495,Maintenance Required
28SG33,797,SUBTERRANEO,3,15,0,2,400,0,4,0.646341463,0.6,1,0.826086957,0.333333333,0.5,0.365861112,Regulatory Check
28SI81,962,SUBTERRANEO,3,20,15,1,400,0,22,0.646341463,0.6,0.933333333,0.826086957,0.333333333,0.5,0.364883551,Maintenance Required
45C314,296,CASETA,1,12,3,2,0,0,15,0.646341463,0.6,0.9,1,0.666666667,0.75,0.36473891,Maintenance Required
28C851,212,CASETA,2,12,0,2,315,0,35,0.646341463,0.6,0.810810811,0.051020408,0.333333333,0.5,0.363907918,No action Required
13C850,1025,CASETA,3,16,0,2,400,0,21,0.646341463,0.4,0.6,1,0.333333333,0.25,0.363497349,Maintenance Required
28SC02,551,SUBTERRANEO,1,12,1,2,400,0,20,0.646341463,0.4,0.625,0.826086957,0.666666667,0.5,0.361785877,Maintenance Required
28CF98,810,CASETA,5,16,1,2,315,100,35,0.646341463,0.4,0.810810811,0.826086957,0.333333333,0.25,0.360813665,No action Required
28SD74,416,SUBTERRANEO,3,16,1,2,400,160,7,0.646341463,0.4,1,0.826086957,0.666666667,0.5,0.359605625,No action Required
28C007,491,CASETA,3,20,0,2,315,0,7,0.646341463,0.416666667,0.769230769,0.051020408,0.333333333,0.25,0.356481863,No action Required
36C861,501,CASETA,3,12,6.5,5,400,400,49,0.646341463,0.4,1,1,0.333333333,0.25,0.353785915,No action Required
28CH10,746,EDIFICIO,3,9,0,2,315,0,10.5,0.646341463,0.6,0.625,0.826086957,0.666666667,0.75,0.353070069,Maintenance Required
28S749,702,SUBTERRANEO,3,20,8,2,400,100,9,0.646341463,0.4,0.882352941,0.051020408,0.333333333,0.25,0.351820167,Maintenance Required
28CD91,504,CASETA,1,12,0,2,315,160,26,0.646341463,0.4,1,0.826086957,0.333333333,0.5,0.351382096,Maintenance Required
28C369,679,CASETA,5,16,11.33333333,2,400,160,33,0.646341463,0.4,0.75,0.333333333,0.333333333,0.25,0.350121584,Regulatory Check
28SKWV,94,SUBTERRANEO,3,16,7,2,3150,315,7.5,0.646341463,0.4,0.5625,0.826086957,0.333333333,0.25,0.34769598,Maintenance Required
28S649,757,SUBTERRANEO,3,20,1,2,315,0,35,0.646341463,0.4,1,0.826086957,0.333333333,0.25,0.347150517,Regulatory Check
28SI27,535,SUBTERRANEO,3,20,0,2,400,250,24,0.646341463,0.4,1,0.826086957,0.333333333,0.5,0.347089403,Regulatory Check
28CD84,632,CASETA,3,16,0,2,315,100,42,0.646341463,0.4,1,0.826086957,0.333333333,0.25,0.346762783,Maintenance Required
28CLD9,176,CASETA,1,8,3,2,400,250,9,0.646341463,0.4,0.882352941,1,0.666666667,0.75,0.34624821,Maintenance Required
28CHC9,322,CASETA,4,0,0,2,250,250,16,0.646341463,0.416666667,0.810810811,1,0.666666667,0.75,0.345903278,Regulatory Check
28S735,891,SUBTERRANEO,3,20,9,1,315,0,10,0.646341463,0.4,0.769230769,0.051020408,0.333333333,0.25,0.345849078,Maintenance Required
28S630,1083,SUBTERRANEO,3,24,7,1,315,160,22,0.646341463,0.4,1,0.826086957,0.333333333,0.25,0.345214612,Regulatory Check
28CH08,802,CASETA,6,0,11,2,400,0,11.33333333,0.646341463,0.4,0.833333333,0.826086957,0.333333333,0.5,0.34438686,Maintenance Required
28SKYQ,76,SUBTERRANEO,1,4,7,2,400,400,8,0.646341463,0.416666667,0.5625,1,1,1,0.34404174,Maintenance Required
28CE11,638,CASETA,1,18,0,2,400,0,43,0.646341463,0.416666667,0.769230769,0.826086957,0.333333333,0.25,0.343416877,Maintenance Required
28CGP5,250,CASETA,2,0,0,2,400,250,24,0.646341463,0.416666667,0.75,1,0.666666667,0.75,0.343391968,Maintenance Required
