28CT87,0,2425,1303.18,-1121.82
45AK44,0,1212.5,1303.17,90.67
24A801,0,1818.75,1303.17,-515.58
28SUX5,50,3637.5,1303.16,-2334.34
13CCL9,0,7275,1303.16,-5971.84
13CMG7,0,2425,1303.15,-1121.85
28SPPL,0,3637.5,1303.15,-2334.35
28SRH0,0,3637.5,1303.14,-2334.36
13CWC0,20,7275,1303.14,-5971.86
28SYI8,0,909.375,1303.13,393.75
36SXD0,25,1455,1303.13,-151.87
15SYV1,0,3637.5,1303.13,-2334.37
15CSW5,0,7275,1303.13,-5971.87
16A236,0,2425,1303.11,-1121.89
27CD99,0,2425,1303.11,-1121.89
13SCA9,150,2425,1303.1,-1121.9
36CVB0,0,2425,1303.1,-1121.9
13CXP8,25,3637.5,1303.1,-2334.4
15CSR2,0,2425,1303.09,-1121.91
28CXI5,50,2425,1303.09,-1121.91
15A822,0,1039.285714,1303.08,263.8
28CGL7,60,7275,1303.08,-5971.92
40CX36,0,3637.5,1303.05,-2334.45
15A080,0,2425,1303.04,-1121.96
40CW02,0,2425,1303.04,-1121.96
13CYH5,0,3637.5,1303.04,-2334.46
28CBXY,60,7275,1303.04,-5971.96
28CCA4,0,2425,1303.02,-1121.98
13CNQ1,50,3637.5,1303.02,-2334.48
40CBV5,0,2425,1303.01,-1121.99
13CWX5,100,7275,1303.01,-5971.99
28CGPT,150,7275,1303.01,-5971.99
16A017,100,2425,1303,-1122
19SF19,20,3637.5,1303,-2334.5
45AH85,0,1212.5,1302.99,90.49
24ADK9,25,2425,1302.97,-1122.03
45CG40,25,2425,1302.96,-1122.04
15SKSK,60,3637.5,1302.96,-2334.54
28CLFJ,50,7275,1302.96,-5972.04
45CP56,20,2425,1302.95,-1122.05
36CVB5,20,2425,1302.95,-1122.05
19SF91,0,3637.5,1302.95,-2334.55
15CKS2,0,2425,1302.93,-1122.07
13CWG1,100,7275,1302.93,-5972.07
36CZ63,0,2425,1302.92,-1122.08
13CTD8,50,7275,1302.91,-5972.09
19SF22,25,3637.5,1302.9,-2334.6
36CE44,0,2425,1302.89,-1122.11
15CDMD,0,7275,1302.89,-5972.11
28SGDG,0,3637.5,1302.87,-2334.63
28CRFF,0,7275,1302.87,-5972.13
15CQ41,25,2425,1302.86,-1122.14
15CW71,0,3637.5,1302.86,-2334.64
13SDXR,60,3637.5,1302.86,-2334.64
15CSC1,0,7275,1302.86,-5972.14
40CE33,0,2425,1302.85,-1122.15
36CFR4,0,3637.5,1302.85,-2334.65
28SQDS,50,3637.5,1302.84,-2334.66
13CFDF,0,2425,1302.83,-1122.17
13CSW5,0,7275,1302.83,-5972.17
24CCG9,20,7275,1302.82,-5972.18
49C065,0,1212.5,1302.81,90.31
45AD33,0,2425,1302.8,-1122.2
15SHBQ,0,3637.5,1302.8,-2334.7
13CCQV,20,7275,1302.8,-5972.2
13CCD0,0,2425,1302.79,-1122.21
16A434,25,2425,1302.79,-1122.21
19CF46,50,7275,1302.78,-5972.22
13CCD1,0,2425,1302.77,-1122.23
28SVH8,50,3637.5,1302.77,-2334.73
13CRB5,20,3637.5,1302.75,-2334.75
45CHY3,0,7275,1302.75,-5972.25
36CVJ2,25,7275,1302.74,-5972.26
13CVX5,150,7275,1302.74,-5972.26
36CEA6,150,2425,1302.73,-1122.27
15CRW5,200,2425,1302.73,-1122.27
15CMQ3,0,3637.5,1302.73,-2334.77
24CY95,25,7275,1302.73,-5972.27
13CCLT,0,7275,1302.73,-5972.27
24CBY4,0,7275,1302.73,-5972.27
13CHX3,0,2425,1302.72,-1122.28
40CT11,25,2425,1302.72,-1122.28
24CBT3,20,3637.5,1302.72,-2334.78
36CEA1,150,2425,1302.71,-1122.29
24CBK9,25,7275,1302.7,-5972.3
13CCLS,0,7275,1302.7,-5972.3
28CMKF,0,7275,1302.7,-5972.3
45CJ25,0,2425,1302.69,-1122.31
13CCS8,20,2425,1302.68,-1122.32
40CCT2,25,3637.5,1302.68,-2334.82
15CCJG,0,7275,1302.68,-5972.32
28CSW7,0,1818.75,1302.67,-516.08
15CMK2,0,3637.5,1302.67,-2334.83
15CYV0,0,7275,1302.67,-5972.33
36CD98,300,2425,1302.66,-1122.34
49A110,50,2425,1302.65,-1122.35
28CYJ1,300,3637.5,1302.64,-2334.86
15CYD7,0,7275,1302.63,-5972.37
13CKT6,0,2425,1302.62,-1122.38
45AH94,0,2425,1302.62,-1122.38
45CPW6,0,2425,1302.62,-1122.38
15CCPK,0,7275,1302.62,-5972.38
15A200,0,1212.5,1302.6,90.1
40CD97,25,2425,1302.6,-1122.4
16C072,20,7275,1302.6,-5972.4
13CBWL,0,7275,1302.6,-5972.4
45A774,0,2425,1302.59,-1122.41
28SYQ5,20,3637.5,1302.59,-2334.91
13CFLT,0,3637.5,1302.59,-2334.91
15CBZH,0,7275,1302.59,-5972.41
13CZS5,50,7275,1302.59,-5972.41
28SRY3,100,3637.5,1302.58,-2334.92
28CUU6,150,7275,1302.58,-5972.42
13C020,0,2425,1302.57,-1122.43
15CDQQ,150,2425,1302.57,-1122.43
28CVD4,25,3637.5,1302.57,-2334.93
15CCVB,0,7275,1302.57,-5972.43
40CP56,20,3637.5,1302.56,-2334.94
13CXK8,0,7275,1302.56,-5972.44
36S773,0,2425,1302.55,-1122.45
36CAC0,900,2425,1302.54,-1122.46
15CLC7,0,2425,1302.54,-1122.46
13CWF6,0,7275,1302.54,-5972.46
15AI91,100,1818.75,1302.53,-516.22
19C346,0,2425,1302.53,-1122.47
36CRQ0,0,2425,1302.53,-1122.47
28SGFR,0,2425,1302.53,-1122.47
28SUG4,100,3637.5,1302.53,-2334.97
15CCFP,0,7275,1302.53,-5972.47
13CYM2,0,7275,1302.53,-5972.47
28CKBK,0,7275,1302.53,-5972.47
45CP06,25,2425,1302.52,-1122.48
13SRD5,0,3637.5,1302.52,-2334.98
28CCBK,0,1212.5,1302.51,90.01
45CG33,25,2425,1302.51,-1122.49
45C734,300,1818.75,1302.5,-516.25
32ADH5,0,2425,1302.5,-1122.5
15CTR8,150,7275,1302.5,-5972.5
28SD72,0,1039.285714,1302.49,263.2
32CA44,0,2425,1302.49,-1122.51
13CZS8,20,7275,1302.49,-5972.51
28AZX9,0,2425,1302.47,-1122.53
13AL84,20,2425,1302.47,-1122.53
36C942,0,606.25,1302.46,696.21
13CXQ6,0,2425,1302.46,-1122.54
15CLU4,0,7275,1302.46,-5972.54
13CVD3,150,7275,1302.46,-5972.54
28CHPJ,100,7275,1302.46,-5972.54
13CZB6,25,7275,1302.45,-5972.55
28CRBJ,60,7275,1302.45,-5972.55
28SJSG,150,3637.5,1302.44,-2335.06
28CPW3,60,2425,1302.43,-1122.57
13CFVL,10,3637.5,1302.43,-2335.07
13CZQ4,20,7275,1302.43,-5972.57
24CY88,150,7275,1302.42,-5972.58
13CFVN,60,7275,1302.42,-5972.58
45CT57,0,1212.5,1302.41,89.91
15A392,0,2425,1302.41,-1122.59
13CZW3,20,7275,1302.41,-5972.59
13CZG7,0,7275,1302.4,-5972.6
13CZN8,20,7275,1302.4,-5972.6
15A406,0,2425,1302.39,-1122.61
28SZJ9,0,2425,1302.39,-1122.61
15CYZ7,0,7275,1302.39,-5972.61
13CLL4,0,1818.75,1302.38,-516.37
28CGSN,0,7275,1302.38,-5972.62
28SCQF,25,3637.5,1302.37,-2335.13
15CSM6,0,7275,1302.37,-5972.63
28CDYG,150,7275,1302.37,-5972.63
28SPNP,0,3637.5,1302.36,-2335.14
15CRA4,0,7275,1302.36,-5972.64
15CCLQ,0,7275,1302.36,-5972.64
13CTS0,0,7275,1302.36,-5972.64
24CCQ5,0,7275,1302.36,-5972.64
36C269,60,2425,1302.35,-1122.65
28CVA8,0,2425,1302.35,-1122.65
24CZ40,0,7275,1302.35,-5972.65
15CHFX,0,2425,1302.34,-1122.66
28CBXW,200,2425,1302.34,-1122.66
15CKG8,0,7275,1302.34,-5972.66
24AG34,0,2425,1302.31,-1122.69
45CJX0,25,2425,1302.31,-1122.69
15CPP0,0,3637.5,1302.31,-2335.19
24CX59,25,3637.5,1302.31,-2335.19
36S649,0,3637.5,1302.3,-2335.2
28CGHH,0,2425,1302.29,-1122.71
40CGJ1,0,3637.5,1302.29,-2335.21
15CYR8,0,7275,1302.29,-5972.71
15CQF1,0,2425,1302.27,-1122.73
28CXE8,25,2425,1302.27,-1122.73
28CVC9,25,3637.5,1302.27,-2335.23
28CLWT,100,7275,1302.26,-5972.74
15CSC3,0,2425,1302.25,-1122.75
36CLN7,25,2425,1302.25,-1122.75
28STH2,25,3637.5,1302.25,-2335.25
15CVQ8,0,7275,1302.25,-5972.75
45A891,0,2425,1302.23,-1122.77
15CRH0,0,7275,1302.22,-5972.78
24CCG8,25,7275,1302.22,-5972.78
16C618,0,1212.5,1302.21,89.71
24CX34,0,7275,1302.21,-5972.79
15CFXM,0,7275,1302.2,-5972.8
24CW32,0,7275,1302.2,-5972.8
13CXZ6,0,7275,1302.2,-5972.8
15CAT7,0,7275,1302.19,-5972.81
15CRU4,0,7275,1302.18,-5972.82
13CTN3,50,7275,1302.18,-5972.82
13SLT8,0,3637.5,1302.17,-2335.33
13CMG8,0,3637.5,1302.17,-2335.33
28CDHT,0,3637.5,1302.17,-2335.33
24CCJ2,0,7275,1302.17,-5972.83
36CVB2,50,2425,1302.15,-1122.85
40CDL7,25,7275,1302.15,-5972.85
15SFCB,25,3637.5,1302.14,-2335.36
45SLT6,0,3637.5,1302.14,-2335.36
45CGX1,50,7275,1302.14,-5972.86
32CN70,0,1818.75,1302.13,-516.62
19A033,0,2425,1302.12,-1122.88
15CSC2,0,7275,1302.12,-5972.88
15A506,0,2425,1302.11,-1122.89
24CP00,0,3637.5,1302.11,-2335.39
28CL80,60,7275,1302.11,-5972.89
13CJ96,150,2425,1302.1,-1122.9
19C597,150,2425,1302.1,-1122.9
19C063,60,2425,1302.09,-1122.91
28CBYC,150,2425,1302.08,-1122.92
28CBYD,150,2425,1302.08,-1122.92
15CQP1,0,7275,1302.08,-5972.92
15CYT9,0,7275,1302.08,-5972.92
19CF77,0,7275,1302.07,-5972.93
24CQ62,150,2425,1302.05,-1122.95
40CBV0,50,2425,1302.05,-1122.95
45CJK2,20,2425,1302.04,-1122.96
45CX48,0,3637.5,1302.03,-2335.47
13CDNJ,60,3637.5,1302.02,-2335.48
15CDWD,0,1818.75,1302.01,-516.74
36SNQ8,900,2425,1302.01,-1122.99
28SHVW,0,3637.5,1302.01,-2335.49
15CYR9,0,7275,1302,-5973
36SGG1,200,3637.5,1301.99,-2335.51
15CTV8,0,7275,1301.98,-5973.02
13CDPW,0,7275,1301.98,-5973.02
24A777,100,2425,1301.97,-1123.03
45A883,0,2425,1301.97,-1123.03
19CH62,60,7275,1301.97,-5973.03
13CEP9,1000,1818.75,1301.96,-516.79
24A521,0,2425,1301.95,-1123.05
13CYX0,0,7275,1301.95,-5973.05
45CR49,25,3637.5,1301.94,-2335.56
13CQQ3,0,3637.5,1301.94,-2335.56
28SDXR,0,3637.5,1301.94,-2335.56
28CDHK,150,2425,1301.93,-1123.07
15CVC2,0,7275,1301.93,-5973.07
36CLG1,25,2425,1301.92,-1123.08
15SHGD,200,2425,1301.92,-1123.08
24CW87,0,3637.5,1301.92,-2335.58
13C773,25,2425,1301.91,-1123.09
28CLSZ,50,7275,1301.91,-5973.09
36CGY4,200,2425,1301.9,-1123.1
24CFC0,50,2425,1301.9,-1123.1
15CGJM,500,3637.5,1301.9,-2335.6
24CQ45,100,3637.5,1301.9,-2335.6
28CWT8,0,7275,1301.9,-5973.1
13CQG1,100,7275,1301.9,-5973.1
15AIB4,0,2425,1301.89,-1123.11
45CQQ1,20,2425,1301.89,-1123.11
15CSA1,0,7275,1301.89,-5973.11
15CAS4,150,1818.75,1301.88,-516.87
28CW24,100,7275,1301.88,-5973.12
15CG12,200,1818.75,1301.86,-516.89
40A733,0,2425,1301.86,-1123.14
15AI96,50,2425,1301.85,-1123.15
28CNCX,0,7275,1301.84,-5973.16
45SX79,0,1039.285714,1301.83,262.54
15SPX5,0,3637.5,1301.83,-2335.67
28CQB2,200,7275,1301.83,-5973.17
45AXP5,10,2425,1301.82,-1123.18
15CDU7,0,7275,1301.82,-5973.18
24CP39,0,2425,1301.81,-1123.19
45C757,0,7275,1301.81,-5973.19
28CGY6,0,2425,1301.8,-1123.2
15CEC1,0,3637.5,1301.8,-2335.7
13CRR9,0,7275,1301.79,-5973.21
13CIQ2,0,3637.5,1301.78,-2335.72
45CGQ3,0,1212.5,1301.77,89.27
45CNC5,20,2425,1301.77,-1123.23
28SRA5,50,3637.5,1301.77,-2335.73
36SWL9,0,3637.5,1301.77,-2335.73
45SFY1,0,3637.5,1301.77,-2335.73
15CKNK,20,2425,1301.76,-1123.24
13SBPR,0,3637.5,1301.76,-2335.74
19CH63,50,7275,1301.76,-5973.24
15CBZD,0,7275,1301.74,-5973.26
28AC19,10,1455,1301.73,-153.27
15A818,0,2425,1301.73,-1123.27
36CKX7,0,2425,1301.73,-1123.27
15CXM0,0,3637.5,1301.73,-2335.77
28AXW2,10,2425,1301.72,-1123.28
13C796,0,2425,1301.71,-1123.29
32CR31,60,7275,1301.7,-5973.3
13CRA0,0,7275,1301.7,-5973.3
45CXY8,0,3637.5,1301.67,-2335.83
15AN96,0,2425,1301.65,-1123.35
15CT44,60,2425,1301.65,-1123.35
24CX51,25,7275,1301.65,-5973.35
45CXF8,0,7275,1301.65,-5973.35
13CKM0,20,1455,1301.64,-153.36
13CEJ7,0,2425,1301.64,-1123.36
36CHX9,0,7275,1301.64,-5973.36
15C487,0,2425,1301.63,-1123.37
15CS67,0,2425,1301.63,-1123.37
24CY82,25,7275,1301.63,-5973.37
32ADK4,0,1039.285714,1301.62,262.34
45CFM8,20,2425,1301.62,-1123.38
13CI90,3000,1455,1301.61,-153.39
15CU89,0,2425,1301.6,-1123.4
36SPX1,0,3637.5,1301.58,-2335.92
40SCD9,0,3637.5,1301.58,-2335.92
24CB66,0,1818.75,1301.56,-517.19
24CY80,20,7275,1301.56,-5973.44
32AJM0,0,1039.285714,1301.55,262.26
15CML1,0,7275,1301.55,-5973.45
36CEJ7,150,7275,1301.55,-5973.45
24CZ56,20,7275,1301.54,-5973.46
24CBF9,0,1818.75,1301.53,-517.22
24CP08,0,7275,1301.53,-5973.47
45AH38,0,1212.5,1301.52,89.02
45A775,0,2425,1301.52,-1123.48
15CJ22,60,7275,1301.52,-5973.48
36AB48,150,1818.75,1301.51,-517.24
36CXD7,150,2425,1301.51,-1123.49
28SNDS,0,3637.5,1301.5,-2336
13CGHJ,50,7275,1301.5,-5973.5
45SY85,0,1455,1301.48,-153.52
13C863,25,2425,1301.47,-1123.53
28STSH,50,3637.5,1301.47,-2336.03
40CV36,0,7275,1301.47,-5973.53
13CNS9,100,7275,1301.44,-5973.56
40CY57,25,7275,1301.44,-5973.56
45CTF9,0,1212.5,1301.43,88.93
24C695,100,2425,1301.43,-1123.57
36ANW5,10,2425,1301.39,-1123.61
13CXR1,20,2425,1301.39,-1123.61
45CL85,0,1039.285714,1301.38,262.1
15SJJP,0,3637.5,1301.37,-2336.13
13CYR1,0,3637.5,1301.37,-2336.13
13CYK0,0,2425,1301.36,-1123.64
15CPS3,0,2425,1301.35,-1123.65
13CLX2,20,3637.5,1301.35,-2336.15
13CLX1,20,3637.5,1301.34,-2336.16
28CHMM,0,7275,1301.34,-5973.66
28CV83,0,1455,1301.33,-153.67
13CVX2,25,7275,1301.33,-5973.67
28CGFK,0,7275,1301.33,-5973.67
15CKI7,200,2425,1301.31,-1123.69
13CCLB,0,2425,1301.31,-1123.69
28STYR,50,3637.5,1301.31,-2336.19
45CT39,100,2425,1301.3,-1123.7
13CNR5,0,727.5,1301.29,573.79
15CBQT,20,2425,1301.29,-1123.71
15CRG0,0,7275,1301.29,-5973.71
13CBA4,0,1818.75,1301.28,-517.47
32C431,0,2425,1301.28,-1123.72
24A170,20,2425,1301.28,-1123.72
45CR61,200,1455,1301.27,-153.73
32CCF4,60,7275,1301.26,-5973.74
15CEC2,150,2425,1301.24,-1123.76
32AFV8,0,2425,1301.24,-1123.76
24A932,25,1818.75,1301.23,-517.52
13C779,20,1455,1301.21,-153.79
28SZM5,60,3637.5,1301.21,-2336.29
24CW11,25,7275,1301.2,-5973.8
15AR28,0,2425,1301.17,-1123.83
36CFU2,60,7275,1301.17,-5973.83
15CQB3,100,2425,1301.16,-1123.84
15CSZ6,0,2425,1301.16,-1123.84
15CDY8,25,3637.5,1301.16,-2336.34
13SDQN,50,3637.5,1301.16,-2336.34
36CVT3,0,1818.75,1301.15,-517.6
36SHS4,0,2425,1301.15,-1123.85
45C007,100,2425,1301.15,-1123.85
13CHB7,25,3637.5,1301.15,-2336.35
13CBLH,0,3637.5,1301.15,-2336.35
36SLL5,1000,2425,1301.13,-1123.87
49C080,100,2425,1301.12,-1123.88
13SME6,0,3637.5,1301.12,-2336.38
40CY66,25,3637.5,1301.12,-2336.38
45AU36,0,2425,1301.11,-1123.89
24CM62,0,2425,1301.1,-1123.9
36CEV0,100,7275,1301.1,-5973.9
45AK39,0,2425,1301.09,-1123.91
28CUI7,150,2425,1301.09,-1123.91
13CQF2,0,3637.5,1301.07,-2336.43
36CHK7,100,7275,1301.07,-5973.93
16A284,0,1212.5,1301.06,88.56
28CHD0,0,2425,1301.06,-1123.94
45CDY9,0,2425,1301.06,-1123.94
28CN78,0,7275,1301.06,-5973.94
36CSS9,0,1212.5,1301.05,88.55
45CNS4,0,2425,1301.05,-1123.95
28CX19,10000,3637.5,1301.04,-2336.46
28CTV0,10000,3637.5,1301.04,-2336.46
36SSX1,50,3637.5,1301.03,-2336.47
28SPBM,0,1455,1301.02,-153.98
13CVB6,20,3637.5,1301.02,-2336.48
13CXC5,0,3637.5,1301.02,-2336.48
15AV95,0,1039.285714,1301.01,261.73
15CFKB,0,3637.5,1301.01,-2336.49
15CR92,200,1818.75,1301,-517.75
28CTKJ,60,2425,1301,-1124
28STKK,150,3637.5,1301,-2336.5
13CHW1,50,2425,1300.98,-1124.02
24A107,50,2425,1300.97,-1124.03
28SBYJ,0,3637.5,1300.97,-2336.53
24A782,50,2425,1300.96,-1124.04
13CH59,50,3637.5,1300.95,-2336.55
24AG73,0,2425,1300.94,-1124.06
19C009,150,2425,1300.94,-1124.06
13SIF9,50,3637.5,1300.93,-2336.57
15CAJ6,0,3637.5,1300.92,-2336.58
15CI13,300,3637.5,1300.91,-2336.59
15C500,25,2425,1300.9,-1124.1
15CMN1,0,7275,1300.9,-5974.1
40CF88,20,3637.5,1300.89,-2336.61
28SZR9,150,3637.5,1300.89,-2336.61
36CJY6,200,7275,1300.88,-5974.12
36CYP4,50,7275,1300.87,-5974.13
13CGBM,0,3637.5,1300.86,-2336.64
28CBYB,50,2425,1300.85,-1124.15
45CXY9,0,3637.5,1300.85,-2336.65
24AF57,20,2425,1300.84,-1124.16
13C800,300,2425,1300.84,-1124.16
28CTY3,25,3637.5,1300.84,-2336.66
13CTL4,0,3637.5,1300.84,-2336.66
15SQN9,0,3637.5,1300.82,-2336.68
36SND7,50,3637.5,1300.82,-2336.68
24AG69,0,1818.75,1300.81,-517.94
27AC58,20,2425,1300.81,-1124.19
40CT85,0,3637.5,1300.81,-2336.69
13SCNH,20,3637.5,1300.81,-2336.69
24CQ12,0,7275,1300.81,-5974.19
15CH56,0,2425,1300.8,-1124.2
28CDWG,60,2425,1300.8,-1124.2
13C960,60,2425,1300.79,-1124.21
19CL89,0,3637.5,1300.79,-2336.71
45CXY5,0,3637.5,1300.79,-2336.71
45CM70,0,1212.5,1300.78,88.28
45CXY4,0,3637.5,1300.78,-2336.72
45CFY8,60,2425,1300.77,-1124.23
15ACLY,0,1039.285714,1300.76,261.48
13CRB8,0,727.5,1300.75,573.25
13C077,500,1818.75,1300.75,-518
24CS99,100,2425,1300.75,-1124.25
13CSL9,0,7275,1300.75,-5974.25
24CF02,0,2425,1300.74,-1124.26
36CGG5,50,2425,1300.74,-1124.26
15CHBT,1000,7275,1300.74,-5974.26
36C461,0,2425,1300.73,-1124.27
15CAU8,0,3637.5,1300.73,-2336.77
45AH53,0,1212.5,1300.72,88.22
13AB92,0,1212.5,1300.72,88.22
28SGTD,0,3637.5,1300.71,-2336.79
24C619,0,1455,1300.7,-154.3
28CLC6,3000,1818.75,1300.7,-518.05
36C809,3000,1818.75,1300.7,-518.05
15CFA7,3000,1818.75,1300.7,-518.05
40C147,150,2425,1300.7,-1124.3
28CGKT,0,7275,1300.7,-5974.3
28CTHK,60,7275,1300.7,-5974.3
36AA27,0,1818.75,1300.69,-518.06
28SHJV,150,3637.5,1300.69,-2336.81
13AL24,200,1818.75,1300.68,-518.07
36CZ17,0,2425,1300.68,-1124.32
28CDHS,50,3637.5,1300.68,-2336.82
24A900,50,2425,1300.66,-1124.34
28CJV3,50,2425,1300.66,-1124.34
15CKJY,0,3637.5,1300.65,-2336.85
15SCRN,50,3637.5,1300.63,-2336.87
24A536,0,2425,1300.62,-1124.38
15A140,25,2425,1300.61,-1124.39
24CT74,60,7275,1300.61,-5974.39
40C150,0,2425,1300.6,-1124.4
24A778,100,1818.75,1300.59,-518.16
24A131,50,2425,1300.59,-1124.41
13CIU3,0,2425,1300.59,-1124.41
15CCQW,0,7275,1300.59,-5974.41
36SFF9,60,3637.5,1300.58,-2336.92
15CSN1,25,7275,1300.58,-5974.42
36CWD2,100,2425,1300.57,-1124.43
45CLJ8,0,2425,1300.57,-1124.43
36CJX7,0,7275,1300.57,-5974.43
15SKS8,0,3637.5,1300.56,-2336.94
13CII2,0,3637.5,1300.56,-2336.94
45CTK3,0,7275,1300.56,-5974.44
13CPK5,20,3637.5,1300.55,-2336.95
40CV47,25,3637.5,1300.55,-2336.95
15CFKJ,60,2425,1300.54,-1124.46
28CDHQ,150,2425,1300.54,-1124.46
15A908,0,1212.5,1300.53,88.03
24AC97,50,2425,1300.52,-1124.48
24ADQ3,0,2425,1300.52,-1124.48
13CPY6,60,2425,1300.51,-1124.49
36CQV4,900,1818.75,1300.5,-518.25
15CW88,0,3637.5,1300.5,-2337
28CAI2,0,1212.5,1300.48,87.98
36CEM4,0,2425,1300.48,-1124.52
19CN47,100,2425,1300.47,-1124.53
28CZC1,150,7275,1300.47,-5974.53
45CDX6,20,2425,1300.45,-1124.55
13AAY9,10,2425,1300.44,-1124.56
36SLT8,0,2425,1300.44,-1124.56
40CX41,100,7275,1300.44,-5974.56
28CTWR,20,2425,1300.42,-1124.58
15ACK3,0,1212.5,1300.41,87.91
28SGFG,60,3637.5,1300.41,-2337.09
28CTXT,0,2425,1300.4,-1124.6
28SBYL,500,3637.5,1300.4,-2337.1
45CN94,50,2425,1300.39,-1124.61
13AA69,0,2425,1300.39,-1124.61
13SMI9,0,3637.5,1300.39,-2337.11
36CMC7,0,1212.5,1300.38,87.88
13AAY7,0,2425,1300.37,-1124.63
13CCNQ,50,7275,1300.37,-5974.63
45CHM8,0,1212.5,1300.36,87.86
13CII3,200,2425,1300.35,-1124.65
15A842,0,1039.285714,1300.33,261.04
24A410,50,2425,1300.33,-1124.67
45CDF6,0,2425,1300.33,-1124.67
13C375,500,2425,1300.32,-1124.68
28CYX9,150,2425,1300.32,-1124.68
45CJ26,25,2425,1300.31,-1124.69
15AN98,0,2425,1300.31,-1124.69
13CDZL,0,3637.5,1300.31,-2337.19
24CX95,0,7275,1300.31,-5974.69
36AB40,150,2425,1300.29,-1124.71
15SYL0,0,3637.5,1300.29,-2337.21
13CRB3,0,7275,1300.29,-5974.71
15A162,0,1212.5,1300.28,87.78
15CV08,0,2425,1300.28,-1124.72
15CPX8,0,2425,1300.28,-1124.72
15CTK8,150,7275,1300.28,-5974.72
45CLB7,0,1212.5,1300.27,87.77
15CR36,150,2425,1300.27,-1124.73
28CYX6,150,2425,1300.27,-1124.73
28SCGD,20,3637.5,1300.27,-2337.23
28CBVT,150,2425,1300.26,-1124.74
24CQ66,0,3637.5,1300.26,-2337.24
28CCVG,0,3637.5,1300.26,-2337.24
13CK83,500,3637.5,1300.23,-2337.27
13CMJ5,0,3637.5,1300.23,-2337.27
28CDQ9,0,2425,1300.22,-1124.78
15SDN1,0,2425,1300.22,-1124.78
24AC39,0,2425,1300.21,-1124.79
13CPR5,0,3637.5,1300.2,-2337.3
15CIY8,0,1212.5,1300.19,87.69
24CQ55,900,3637.5,1300.19,-2337.31
28SPVV,0,3637.5,1300.19,-2337.31
28ACCX,0,2425,1300.18,-1124.82
40C976,100,2425,1300.17,-1124.83
15CLY8,0,7275,1300.17,-5974.83
24A891,0,1212.5,1300.15,87.65
36S768,0,2425,1300.15,-1124.85
36S821,0,2425,1300.15,-1124.85
15CS51,0,2425,1300.14,-1124.86
27AR44,0,2425,1300.13,-1124.87
13C810,0,7275,1300.13,-5974.87
15A918,0,1212.5,1300.12,87.62
15CI48,0,3637.5,1300.1,-2337.4
15SLV9,0,3637.5,1300.1,-2337.4
15CYL6,0,2425,1300.09,-1124.91
28CBVV,60,2425,1300.08,-1124.92
28SZT6,200,3637.5,1300.08,-2337.42
13CGFY,20,3637.5,1300.08,-2337.42
15CKG5,50,7275,1300.07,-5974.93
28CUD9,0,7275,1300.07,-5974.93
15SBI7,900,2425,1300.05,-1124.95
49A185,50,2425,1300.04,-1124.96
28SSVG,150,3637.5,1300.04,-2337.46
15ACK1,50,2425,1300.03,-1124.97
45CM62,50,3637.5,1300.03,-2337.47
28SPBK,0,1455,1300.02,-154.98
13AFC2,20,2425,1300.02,-1124.98
15CMU8,0,7275,1300.02,-5974.98
24CV67,100,7275,1300.02,-5974.98
27AS13,25,2425,1300.01,-1124.99
28CPGH,0,3637.5,1300.01,-2337.49
45ARB5,0,1039.285714,1300,260.72
36C662,200,2425,1300,-1125
13SFDY,0,3637.5,1300,-2337.5
28CUD3,150,2425,1299.99,-1125.01
15AP36,50,2425,1299.98,-1125.02
40CX78,0,2425,1299.98,-1125.02
42C014,0,1212.5,1299.97,87.47
28SPVW,0,3637.5,1299.97,-2337.53
40CX92,25,3637.5,1299.96,-2337.54
13A444,0,1212.5,1299.95,87.45
28SNYZ,0,1455,1299.95,-155.05
24A882,50,2425,1299.95,-1125.05
15CPY4,25,2425,1299.95,-1125.05
13CFGC,0,7275,1299.95,-5975.05
19CN07,25,2425,1299.94,-1125.06
13CDDY,0,7275,1299.94,-5975.06
45CBS1,20,2425,1299.93,-1125.07
15CME6,25,3637.5,1299.93,-2337.57
40CDZ2,10,7275,1299.93,-5975.07
13SJF1,0,3637.5,1299.92,-2337.58
28SPPK,0,3637.5,1299.91,-2337.59
28SCDY,0,1455,1299.9,-155.1
15CIG5,0,2425,1299.9,-1125.1
24CP44,0,7275,1299.89,-5975.11
13SFQD,50,3637.5,1299.88,-2337.62
24AL22,25,2425,1299.87,-1125.13
28CQJ4,0,1818.75,1299.86,-518.89
40CE20,100,2425,1299.86,-1125.14
13CBHZ,50,3637.5,1299.86,-2337.64
28SVBK,60,3637.5,1299.86,-2337.64
15CZX7,0,1818.75,1299.85,-518.9
19CD40,0,7275,1299.85,-5975.15
40C534,0,2425,1299.84,-1125.16
19C639,0,2425,1299.84,-1125.16
28CTQ7,900,7275,1299.84,-5975.16
13CDFK,0,7275,1299.84,-5975.16
24CBW8,50,7275,1299.83,-5975.17
13CGTB,0,2425,1299.82,-1125.18
28CDMN,0,3637.5,1299.82,-2337.68
36CB67,60,2425,1299.81,-1125.19
15CAW6,0,2425,1299.8,-1125.2
16A414,100,2425,1299.8,-1125.2
36SDS1,0,3637.5,1299.8,-2337.7
15CLR7,60,7275,1299.8,-5975.2
15A147,10,2425,1299.79,-1125.21
15SHBH,60,3637.5,1299.79,-2337.71
13SXL6,50,3637.5,1299.79,-2337.71
49A126,60,1818.75,1299.77,-518.98
