28C763,8/3/2016 0:00,7897,8535.559
28C763,9/12/2016 0:00,7356,7463.234
28C763,9/20/2016 0:00,5964,6423.081
28C763,12/4/2016 0:00,9267,10857.51
28C768,1/16/2016 0:00,16467,9031.57
28C768,4/19/2016 0:00,6458,2783.464
28C768,5/9/2016 0:00,5818,2772.741
28C768,6/22/2016 0:00,4464,2719.773
28C768,7/16/2016 0:00,4182,2588.108
28C768,8/18/2016 0:00,4363,2801.727
28C768,8/27/2016 0:00,4404,2889.146
28C768,8/31/2016 0:00,4920,3053.877
28C768,11/1/2016 0:00,4969,2911.137
28C768,11/15/2016 0:00,7497,3837.648
28C768,12/5/2016 0:00,7622,3934.292
28C768,12/14/2016 0:00,8686,4924.327
28C768,12/15/2016 0:00,8650,4894.324
28C768,12/26/2016 0:00,8260,4499.667
28C768,1/20/2017 0:00,10555,4884.87
28C779,5/25/2016 0:00,2507,1906.93
28C779,6/20/2016 0:00,2583,1884.541
28C779,7/14/2016 0:00,2508,1932.105
28C779,8/21/2016 0:00,2475,2038.765
28C779,11/9/2016 0:00,4773,3628.973
28C779,11/25/2016 0:00,5339,3979.903
28C779,12/24/2016 0:00,5435,4049.305
28CB96,3/15/2016 0:00,10767,3922.723
28CB96,7/20/2016 0:00,3848,6801.878
28CB96,8/20/2016 0:00,3090,5054.273
28CB96,8/29/2016 0:00,3623,5570.147
28CB96,9/29/2016 0:00,3065,4960.058
28CB96,10/29/2016 0:00,3034,5592.912
28CB96,11/27/2016 0:00,4582,10002.215
28CB96,12/24/2016 0:00,4644,8704.498
28CC85,4/24/2016 0:00,2398,2257.46
28CC85,5/26/2016 0:00,2310,2039.867
28CC85,6/28/2016 0:00,2832,2501.188
28CC85,7/10/2016 0:00,2802,2622.863
28CC85,8/16/2016 0:00,2395,2063.43
28CC85,8/21/2016 0:00,2067,1889.657
28CC85,11/3/2016 0:00,2499,2246.388
28CC85,12/3/2016 0:00,3025,2701.503
28CC85,12/7/2016 0:00,2887,2597.03
28CC85,12/26/2016 0:00,3076,2727.597
28CC85,12/27/2016 0:00,3206,2814.687
28CC85,1/14/2017 0:00,3255,2967.963
28CCTK,1/22/2016 0:00,1525,7514.496
28CCTK,1/24/2016 0:00,1371,6819.133
28CCTK,3/12/2016 0:00,1378,7055.706
28CCTK,3/19/2016 0:00,1317,6464.913
28CCTK,4/17/2016 0:00,1107,5644.466
28CCTK,4/27/2016 0:00,878,4586.417
28CCTK,5/6/2016 0:00,797,4327.435
28CCTK,6/10/2016 0:00,728,4093.056
28CCTK,7/29/2016 0:00,982,4084.374
